1	9	13	5	0 
1	9	47	33	0 
1	9	62	44	0 
1	9	116	101	0 
1	9	16	3	0 
1	9	16	5	0 
1	9	16	3	0 
1	9	16	3	0 
1	9	15	5	0 
1	9	16	3	0 
1	9	16	3	0 
1	9	16	3	0 
1	9	12	1	0 
1	9	12	2	0 
1	9	16	5	0 
1	9	52	36	0 
1	9	16	3	0 
1	9	16	3	0 
1	9	142	126	0 
1	9	16	3	0 
1	9	18	6	0 
1	9	16	5	0 
1	9	18	6	0 
1	9	16	3	0 
1	9	185	165	0 
1	9	16	3	0 
1	2	19	8	0 
1	2	12	3	0 
1	2	36	6	1 
1	2	35	10	0 
1	2	16	3	0 
1	2	16	3	0 
1	2	16	3	0 
1	2	11	2	0 
1	2	16	3	0 
1	2	38	5	1 
1	2	12	2	0 
1	2	10	2	0 
1	2	37	4	1 
1	2	22	9	0 
1	2	38	10	0 
1	2	27	9	0 
1	2	38	4	1 
1	2	10	2	0 
1	2	35	14	0 
1	2	36	5	1 
1	2	16	3	0 
1	2	27	9	0 
1	2	42	21	0 
1	2	27	11	0 
1	2	8	2	0 
1	4	22	5	0 
1	4	11	3	0 
1	4	44	25	0 
1	4	11	2	0 
1	4	16	3	0 
1	4	17	3	0 
1	4	23	11	0 
1	4	11	3	0 
1	4	16	3	0 
1	4	16	3	0 
1	4	40	9	0 
1	4	13	1	0 
1	4	29	9	0 
1	4	37	7	1 
1	4	22	9	0 
1	4	3	2	0 
1	4	37	5	1 
1	4	28	9	0 
1	4	39	13	0 
1	4	15	3	0 
1	4	34	14	0 
1	4	9	3	0 
1	4	38	5	1 
1	4	37	5	1 
1	4	14	3	0 
1	4	36	13	0 
1	4	16	3	0 
1	4	11	1	0 
1	4	12	2	0 
1	4	29	11	0 
1	4	39	10	0 
1	4	16	3	0 
1	4	16	3	0 
1	4	34	14	0 
1	4	14	4	0 
1	4	37	16	0 
1	4	10	1	0 
1	6	24	9	0 
1	6	19	3	0 
1	6	58	33	0 
1	6	16	3	0 
1	6	136	123	0 
1	6	56	41	0 
1	6	17	5	0 
1	6	18	1	0 
1	6	12	1	0 
1	6	34	13	0 
1	6	16	3	0 
1	6	37	4	1 
1	6	38	4	1 
1	6	17	1	0 
1	6	35	13	0 
1	6	9	2	0 
1	6	14	3	0 
1	6	17	5	0 
1	6	8	2	0 
1	6	17	1	0 
1	6	16	3	0 
1	6	16	1	0 
1	6	14	2	0 
1	6	16	3	0 
1	6	16	3	0 
1	6	15	3	0 
1	6	34	12	0 
1	6	16	3	0 
1	6	16	3	0 
1	6	16	3	0 
1	6	16	3	0 
1	6	17	4	0 
1	6	15	1	0 
1	6	13	3	0 
1	8	24	9	0 
1	8	15	3	0 
1	8	55	38	0 
1	8	103	83	0 
1	8	129	114	0 
1	8	16	3	0 
1	8	17	4	0 
1	8	16	3	0 
1	8	16	3	0 
1	8	27	6	0 
1	8	16	3	0 
1	8	16	3	0 
1	8	16	3	0 
1	8	10	1	0 
1	8	14	3	0 
1	8	18	6	0 
1	8	31	16	0 
1	8	16	3	0 
1	8	16	3	0 
1	8	28	9	0 
1	8	83	66	0 
1	8	16	3	0 
1	8	17	4	0 
1	8	17	5	0 
1	8	17	4	0 
1	8	16	3	0 
1	8	213	193	0 
1	8	16	3	0 
